reg_date,local_name,fuel_name,car_type,car_num
2019-09-01,광진구,엘피지,승합,524.0
2019-09-01,광진구,전기,승합,0.0
2019-09-01,광진구,하이브리드,승합,0.0
2019-09-01,광진구,휘발유,승합,30.0
2019-09-01,구로구,CNG,승합,348.0
2019-09-01,구로구,경유,승합,5110.0
2019-09-01,구로구,기타연료,승합,45.0
2019-09-01,구로구,수소,승합,0.0
2019-09-01,구로구,엘피지,승합,657.0
2019-09-01,구로구,전기,승합,0.0
2019-09-01,구로구,하이브리드,승합,0.0
2019-09-01,구로구,휘발유,승합,31.0
2019-09-01,금천구,CNG,승합,397.0
2019-09-01,금천구,경유,승합,3339.0
2019-09-01,금천구,기타연료,승합,28.0
2019-09-01,금천구,수소,승합,0.0
2019-09-01,금천구,엘피지,승합,459.0
2019-09-01,금천구,전기,승합,0.0
2019-09-01,금천구,하이브리드,승합,1.0
2019-09-01,금천구,휘발유,승합,20.0
2019-09-01,노원구,CNG,승합,595.0
2019-09-01,노원구,경유,승합,4060.0
2019-09-01,노원구,기타연료,승합,62.0
2019-09-01,노원구,수소,승합,0.0
2019-09-01,노원구,엘피지,승합,743.0
2019-09-01,노원구,전기,승합,1.0
2019-09-01,노원구,하이브리드,승합,31.0
2019-09-01,노원구,휘발유,승합,31.0
2019-09-01,도봉구,CNG,승합,342.0
2019-09-01,도봉구,경유,승합,2737.0
2019-09-01,도봉구,기타연료,승합,47.0
2019-09-01,도봉구,수소,승합,0.0
2019-09-01,도봉구,엘피지,승합,592.0
2019-09-01,도봉구,전기,승합,0.0
2019-09-01,도봉구,하이브리드,승합,8.0
2019-09-01,도봉구,휘발유,승합,23.0
2019-09-01,동대문구,CNG,승합,23.0
2019-09-01,동대문구,경유,승합,3054.0
2019-09-01,동대문구,기타연료,승합,37.0
2019-09-01,동대문구,수소,승합,0.0
2019-09-01,동대문구,엘피지,승합,600.0
2019-09-01,동대문구,전기,승합,0.0
2019-09-01,동대문구,하이브리드,승합,0.0
2019-09-01,동대문구,휘발유,승합,35.0
2019-09-01,동작구,CNG,승합,54.0
2019-09-01,동작구,경유,승합,2633.0
2019-09-01,동작구,기타연료,승합,31.0
2019-09-01,동작구,수소,승합,0.0
2019-09-01,동작구,엘피지,승합,476.0
2019-09-01,동작구,전기,승합,0.0
2019-09-01,동작구,하이브리드,승합,0.0
2019-09-01,동작구,휘발유,승합,26.0
2019-09-01,마포구,CNG,승합,291.0
2019-09-01,마포구,경유,승합,3202.0
2019-09-01,마포구,기타연료,승합,51.0
2019-09-01,마포구,수소,승합,0.0
2019-09-01,마포구,엘피지,승합,599.0
2019-09-01,마포구,전기,승합,0.0
2019-09-01,마포구,하이브리드,승합,0.0
2019-09-01,마포구,휘발유,승합,44.0
2019-09-01,서대문구,CNG,승합,291.0
2019-09-01,서대문구,경유,승합,2568.0
2019-09-01,서대문구,기타연료,승합,42.0
2019-09-01,서대문구,수소,승합,0.0
2019-09-01,서대문구,엘피지,승합,390.0
2019-09-01,서대문구,전기,승합,0.0
2019-09-01,서대문구,하이브리드,승합,2.0
2019-09-01,서대문구,휘발유,승합,27.0
2019-09-01,서초구,CNG,승합,491.0
2019-09-01,서초구,경유,승합,3636.0
2019-09-01,서초구,기타연료,승합,85.0
2019-09-01,서초구,수소,승합,0.0
2019-09-01,서초구,엘피지,승합,601.0
2019-09-01,서초구,전기,승합,1.0
2019-09-01,서초구,하이브리드,승합,0.0
2019-09-01,서초구,휘발유,승합,83.0
2019-09-01,성동구,CNG,승합,459.0
2019-09-01,성동구,경유,승합,4291.0
2019-09-01,성동구,기타연료,승합,64.0
2019-09-01,성동구,수소,승합,0.0
2019-09-01,성동구,엘피지,승합,497.0
2019-09-01,성동구,전기,승합,0.0
2019-09-01,성동구,하이브리드,승합,0.0
2019-09-01,성동구,휘발유,승합,32.0
2019-09-01,성북구,CNG,승합,764.0
2019-09-01,성북구,경유,승합,3620.0
2019-09-01,성북구,기타연료,승합,46.0
2019-09-01,성북구,수소,승합,0.0
2019-09-01,성북구,엘피지,승합,620.0
2019-09-01,성북구,전기,승합,19.0
2019-09-01,성북구,하이브리드,승합,3.0
2019-09-01,성북구,휘발유,승합,36.0
2019-09-01,송파구,CNG,승합,888.0
2019-09-01,송파구,경유,승합,5081.0
2019-09-01,송파구,기타연료,승합,94.0
2019-09-01,송파구,수소,승합,0.0
2019-09-01,송파구,엘피지,승합,918.0
2019-09-01,송파구,전기,승합,0.0
2019-09-01,송파구,하이브리드,승합,4.0
2019-09-01,송파구,휘발유,승합,52.0
2019-09-01,양천구,CNG,승합,652.0
2019-09-01,양천구,경유,승합,3573.0
2019-09-01,양천구,기타연료,승합,52.0
2019-09-01,양천구,수소,승합,0.0
2019-09-01,양천구,엘피지,승합,732.0
2019-09-01,양천구,전기,승합,0.0
2019-09-01,양천구,하이브리드,승합,0.0
2019-09-01,양천구,휘발유,승합,35.0
2019-09-01,영등포구,CNG,승합,78.0
2019-09-01,영등포구,경유,승합,4428.0
2019-09-01,영등포구,기타연료,승합,47.0
2019-09-01,영등포구,수소,승합,0.0
2019-09-01,영등포구,엘피지,승합,568.0
2019-09-01,영등포구,전기,승합,0.0
2019-09-01,영등포구,하이브리드,승합,0.0
2019-09-01,영등포구,휘발유,승합,39.0
2019-09-01,용산구,CNG,승합,4.0
2019-09-01,용산구,경유,승합,1982.0
2019-09-01,용산구,기타연료,승합,29.0
2019-09-01,용산구,수소,승합,0.0
2019-09-01,용산구,엘피지,승합,385.0
2019-09-01,용산구,전기,승합,0.0
2019-09-01,용산구,하이브리드,승합,0.0
2019-09-01,용산구,휘발유,승합,54.0
2019-09-01,은평구,CNG,승합,717.0
2019-09-01,은평구,경유,승합,3558.0
2019-09-01,은평구,기타연료,승합,43.0
2019-09-01,은평구,수소,승합,0.0
2019-09-01,은평구,엘피지,승합,770.0
2019-09-01,은평구,전기,승합,0.0
2019-09-01,은평구,하이브리드,승합,1.0
2019-09-01,은평구,휘발유,승합,35.0
2019-09-01,종로구,CNG,승합,93.0
2019-09-01,종로구,경유,승합,3592.0
2019-09-01,종로구,기타연료,승합,22.0
2019-09-01,종로구,수소,승합,0.0
2019-09-01,종로구,엘피지,승합,224.0
2019-09-01,종로구,전기,승합,0.0
2019-09-01,종로구,하이브리드,승합,0.0
2019-09-01,종로구,휘발유,승합,66.0
2019-09-01,중구,CNG,승합,16.0
2019-09-01,중구,경유,승합,2880.0
2019-09-01,중구,기타연료,승합,28.0
2019-09-01,중구,수소,승합,0.0
2019-09-01,중구,엘피지,승합,310.0
2019-09-01,중구,전기,승합,2.0
2019-09-01,중구,하이브리드,승합,0.0
2019-09-01,중구,휘발유,승합,27.0
2019-09-01,중랑구,CNG,승합,362.0
2019-09-01,중랑구,경유,승합,3535.0
2019-09-01,중랑구,기타연료,승합,47.0
2019-09-01,중랑구,수소,승합,0.0
2019-09-01,중랑구,엘피지,승합,776.0
2019-09-01,중랑구,전기,승합,0.0
2019-09-01,중랑구,하이브리드,승합,0.0
2019-09-01,중랑구,휘발유,승합,28.0
2019-10-01,강남구,CNG,승합,198.0
2019-10-01,강남구,경유,승합,4642.0
2019-10-01,강남구,기타연료,승합,108.0
2019-10-01,강남구,수소,승합,0.0
2019-10-01,강남구,엘피지,승합,897.0
2019-10-01,강남구,전기,승합,0.0
2019-10-01,강남구,하이브리드,승합,0.0
2019-10-01,강남구,휘발유,승합,103.0
2019-10-01,강동구,CNG,승합,191.0
2019-10-01,강동구,경유,승합,3576.0
2019-10-01,강동구,기타연료,승합,64.0
2019-10-01,강동구,수소,승합,0.0
2019-10-01,강동구,엘피지,승합,735.0
2019-10-01,강동구,전기,승합,10.0
2019-10-01,강동구,하이브리드,승합,2.0
2019-10-01,강동구,휘발유,승합,40.0
2019-10-01,강북구,CNG,승합,677.0
2019-10-01,강북구,경유,승합,2531.0
2019-10-01,강북구,기타연료,승합,18.0
2019-10-01,강북구,수소,승합,0.0
2019-10-01,강북구,엘피지,승합,582.0
2019-10-01,강북구,전기,승합,0.0
2019-10-01,강북구,하이브리드,승합,0.0
2019-10-01,강북구,휘발유,승합,28.0
2019-10-01,강서구,CNG,승합,398.0
2019-10-01,강서구,경유,승합,5915.0
2019-10-01,강서구,기타연료,승합,71.0
2019-10-01,강서구,수소,승합,0.0
2019-10-01,강서구,엘피지,승합,995.0
2019-10-01,강서구,전기,승합,0.0
2019-10-01,강서구,하이브리드,승합,0.0
2019-10-01,강서구,휘발유,승합,55.0
2019-10-01,관악구,CNG,승합,251.0
2019-10-01,관악구,경유,승합,3627.0
2019-10-01,관악구,기타연료,승합,26.0
2019-10-01,관악구,수소,승합,0.0
2019-10-01,관악구,엘피지,승합,653.0
2019-10-01,관악구,전기,승합,0.0
2019-10-01,관악구,하이브리드,승합,0.0
2019-10-01,관악구,휘발유,승합,27.0
2019-10-01,광진구,CNG,승합,42.0
2019-10-01,광진구,경유,승합,2676.0
2019-10-01,광진구,기타연료,승합,41.0
2019-10-01,광진구,수소,승합,0.0
2019-10-01,광진구,엘피지,승합,517.0
2019-10-01,광진구,전기,승합,0.0
2019-10-01,광진구,하이브리드,승합,0.0
2019-10-01,광진구,휘발유,승합,29.0
2019-10-01,구로구,CNG,승합,349.0
2019-10-01,구로구,경유,승합,5090.0
2019-10-01,구로구,기타연료,승합,47.0
2019-10-01,구로구,수소,승합,0.0
2019-10-01,구로구,엘피지,승합,641.0
2019-10-01,구로구,전기,승합,0.0
2019-10-01,구로구,하이브리드,승합,0.0
2019-10-01,구로구,휘발유,승합,32.0
2019-10-01,금천구,CNG,승합,397.0
2019-10-01,금천구,경유,승합,3324.0
2019-10-01,금천구,기타연료,승합,28.0
2019-10-01,금천구,수소,승합,0.0
2019-10-01,금천구,엘피지,승합,455.0
2019-10-01,금천구,전기,승합,0.0
2019-10-01,금천구,하이브리드,승합,1.0
2019-10-01,금천구,휘발유,승합,19.0
2019-10-01,노원구,CNG,승합,595.0
2019-10-01,노원구,경유,승합,4038.0
2019-10-01,노원구,기타연료,승합,62.0
2019-10-01,노원구,수소,승합,0.0
2019-10-01,노원구,엘피지,승합,725.0
2019-10-01,노원구,전기,승합,1.0
2019-10-01,노원구,하이브리드,승합,31.0
2019-10-01,노원구,휘발유,승합,31.0
2019-10-01,도봉구,CNG,승합,342.0
2019-10-01,도봉구,경유,승합,2719.0
2019-10-01,도봉구,기타연료,승합,51.0
2019-10-01,도봉구,수소,승합,0.0
2019-10-01,도봉구,엘피지,승합,586.0
2019-10-01,도봉구,전기,승합,0.0
2019-10-01,도봉구,하이브리드,승합,8.0
2019-10-01,도봉구,휘발유,승합,23.0
2019-10-01,동대문구,CNG,승합,23.0
2019-10-01,동대문구,경유,승합,3035.0
2019-10-01,동대문구,기타연료,승합,38.0
2019-10-01,동대문구,수소,승합,0.0
2019-10-01,동대문구,엘피지,승합,575.0
2019-10-01,동대문구,전기,승합,0.0
2019-10-01,동대문구,하이브리드,승합,0.0
2019-10-01,동대문구,휘발유,승합,35.0
2019-10-01,동작구,CNG,승합,53.0
2019-10-01,동작구,경유,승합,2625.0
2019-10-01,동작구,기타연료,승합,33.0
2019-10-01,동작구,수소,승합,0.0
2019-10-01,동작구,엘피지,승합,479.0
2019-10-01,동작구,전기,승합,0.0
2019-10-01,동작구,하이브리드,승합,0.0
2019-10-01,동작구,휘발유,승합,25.0
2019-10-01,마포구,CNG,승합,291.0
2019-10-01,마포구,경유,승합,3184.0
2019-10-01,마포구,기타연료,승합,52.0
2019-10-01,마포구,수소,승합,0.0
2019-10-01,마포구,엘피지,승합,589.0
2019-10-01,마포구,전기,승합,0.0
2019-10-01,마포구,하이브리드,승합,0.0
2019-10-01,마포구,휘발유,승합,44.0
2019-10-01,서대문구,CNG,승합,291.0
2019-10-01,서대문구,경유,승합,2585.0
2019-10-01,서대문구,기타연료,승합,43.0
2019-10-01,서대문구,수소,승합,0.0
2019-10-01,서대문구,엘피지,승합,382.0
2019-10-01,서대문구,전기,승합,0.0
2019-10-01,서대문구,하이브리드,승합,2.0
2019-10-01,서대문구,휘발유,승합,26.0
2019-10-01,서초구,CNG,승합,491.0
2019-10-01,서초구,경유,승합,3616.0
2019-10-01,서초구,기타연료,승합,85.0
2019-10-01,서초구,수소,승합,0.0
2019-10-01,서초구,엘피지,승합,608.0
2019-10-01,서초구,전기,승합,1.0
2019-10-01,서초구,하이브리드,승합,0.0
2019-10-01,서초구,휘발유,승합,81.0
2019-10-01,성동구,CNG,승합,459.0
2019-10-01,성동구,경유,승합,4310.0
2019-10-01,성동구,기타연료,승합,69.0
2019-10-01,성동구,수소,승합,0.0
2019-10-01,성동구,엘피지,승합,534.0
2019-10-01,성동구,전기,승합,0.0
2019-10-01,성동구,하이브리드,승합,0.0
2019-10-01,성동구,휘발유,승합,29.0
2019-10-01,성북구,CNG,승합,764.0
2019-10-01,성북구,경유,승합,3622.0
2019-10-01,성북구,기타연료,승합,44.0
2019-10-01,성북구,수소,승합,0.0
2019-10-01,성북구,엘피지,승합,614.0
2019-10-01,성북구,전기,승합,19.0
2019-10-01,성북구,하이브리드,승합,3.0
2019-10-01,성북구,휘발유,승합,36.0
2019-10-01,송파구,CNG,승합,888.0
2019-10-01,송파구,경유,승합,5055.0
2019-10-01,송파구,기타연료,승합,101.0
2019-10-01,송파구,수소,승합,0.0
2019-10-01,송파구,엘피지,승합,907.0
2019-10-01,송파구,전기,승합,0.0
2019-10-01,송파구,하이브리드,승합,4.0
2019-10-01,송파구,휘발유,승합,52.0
2019-10-01,양천구,CNG,승합,651.0
2019-10-01,양천구,경유,승합,3561.0
2019-10-01,양천구,기타연료,승합,51.0
2019-10-01,양천구,수소,승합,0.0
2019-10-01,양천구,엘피지,승합,725.0
2019-10-01,양천구,전기,승합,0.0
2019-10-01,양천구,하이브리드,승합,0.0
2019-10-01,양천구,휘발유,승합,35.0
2019-10-01,영등포구,CNG,승합,78.0
2019-10-01,영등포구,경유,승합,4397.0
2019-10-01,영등포구,기타연료,승합,48.0
2019-10-01,영등포구,수소,승합,0.0
2019-10-01,영등포구,엘피지,승합,546.0
2019-10-01,영등포구,전기,승합,0.0
2019-10-01,영등포구,하이브리드,승합,0.0
2019-10-01,영등포구,휘발유,승합,39.0
2019-10-01,용산구,CNG,승합,3.0
2019-10-01,용산구,경유,승합,1990.0
2019-10-01,용산구,기타연료,승합,30.0
2019-10-01,용산구,수소,승합,0.0
2019-10-01,용산구,엘피지,승합,376.0
2019-10-01,용산구,전기,승합,1.0
2019-10-01,용산구,하이브리드,승합,0.0
2019-10-01,용산구,휘발유,승합,53.0
2019-10-01,은평구,CNG,승합,716.0
2019-10-01,은평구,경유,승합,3543.0
2019-10-01,은평구,기타연료,승합,45.0
2019-10-01,은평구,수소,승합,0.0
2019-10-01,은평구,엘피지,승합,756.0
2019-10-01,은평구,전기,승합,0.0
2019-10-01,은평구,하이브리드,승합,1.0
2019-10-01,은평구,휘발유,승합,35.0
2019-10-01,종로구,CNG,승합,93.0
2019-10-01,종로구,경유,승합,3405.0
2019-10-01,종로구,기타연료,승합,23.0
2019-10-01,종로구,수소,승합,2.0
2019-10-01,종로구,엘피지,승합,226.0
2019-10-01,종로구,전기,승합,0.0
2019-10-01,종로구,하이브리드,승합,0.0
2019-10-01,종로구,휘발유,승합,66.0
2019-10-01,중구,CNG,승합,16.0
2019-10-01,중구,경유,승합,2837.0
2019-10-01,중구,기타연료,승합,26.0
2019-10-01,중구,수소,승합,0.0
2019-10-01,중구,엘피지,승합,304.0
2019-10-01,중구,전기,승합,2.0
2019-10-01,중구,하이브리드,승합,0.0
2019-10-01,중구,휘발유,승합,27.0
2019-10-01,중랑구,CNG,승합,362.0
2019-10-01,중랑구,경유,승합,3504.0
2019-10-01,중랑구,기타연료,승합,45.0
2019-10-01,중랑구,수소,승합,0.0
2019-10-01,중랑구,엘피지,승합,752.0
2019-10-01,중랑구,전기,승합,0.0
2019-10-01,중랑구,하이브리드,승합,0.0
2019-10-01,중랑구,휘발유,승합,27.0
2019-11-01,강남구,CNG,승합,198.0
2019-11-01,강남구,경유,승합,4628.0
2019-11-01,강남구,기타연료,승합,104.0
2019-11-01,강남구,수소,승합,0.0
2019-11-01,강남구,엘피지,승합,924.0
2019-11-01,강남구,전기,승합,0.0
2019-11-01,강남구,하이브리드,승합,0.0
2019-11-01,강남구,휘발유,승합,102.0
2019-11-01,강동구,CNG,승합,191.0
2019-11-01,강동구,경유,승합,3562.0
2019-11-01,강동구,기타연료,승합,65.0
2019-11-01,강동구,수소,승합,0.0
2019-11-01,강동구,엘피지,승합,765.0
2019-11-01,강동구,전기,승합,10.0
2019-11-01,강동구,하이브리드,승합,2.0
2019-11-01,강동구,휘발유,승합,40.0
2019-11-01,강북구,CNG,승합,677.0
2019-11-01,강북구,경유,승합,2508.0
2019-11-01,강북구,기타연료,승합,18.0
2019-11-01,강북구,수소,승합,0.0
2019-11-01,강북구,엘피지,승합,577.0
2019-11-01,강북구,전기,승합,0.0
2019-11-01,강북구,하이브리드,승합,0.0
2019-11-01,강북구,휘발유,승합,28.0
2019-11-01,강서구,CNG,승합,400.0
2019-11-01,강서구,경유,승합,5852.0
2019-11-01,강서구,기타연료,승합,70.0
2019-11-01,강서구,수소,승합,0.0
2019-11-01,강서구,엘피지,승합,989.0
2019-11-01,강서구,전기,승합,0.0
2019-11-01,강서구,하이브리드,승합,0.0
2019-11-01,강서구,휘발유,승합,56.0
2019-11-01,관악구,CNG,승합,248.0
2019-11-01,관악구,경유,승합,3630.0
2019-11-01,관악구,기타연료,승합,28.0
2019-11-01,관악구,수소,승합,0.0
2019-11-01,관악구,엘피지,승합,639.0
2019-11-01,관악구,전기,승합,3.0
2019-11-01,관악구,하이브리드,승합,0.0
2019-11-01,관악구,휘발유,승합,28.0
2019-11-01,광진구,CNG,승합,42.0
2019-11-01,광진구,경유,승합,2661.0
2019-11-01,광진구,기타연료,승합,40.0
2019-11-01,광진구,수소,승합,0.0
2019-11-01,광진구,엘피지,승합,513.0
2019-11-01,광진구,전기,승합,0.0
2019-11-01,광진구,하이브리드,승합,0.0
2019-11-01,광진구,휘발유,승합,30.0
2019-11-01,구로구,CNG,승합,349.0
2019-11-01,구로구,경유,승합,5069.0
2019-11-01,구로구,기타연료,승합,46.0
2019-11-01,구로구,수소,승합,0.0
2019-11-01,구로구,엘피지,승합,634.0
2019-11-01,구로구,전기,승합,0.0
2019-11-01,구로구,하이브리드,승합,0.0
2019-11-01,구로구,휘발유,승합,33.0
2019-11-01,금천구,CNG,승합,397.0
2019-11-01,금천구,경유,승합,3294.0
2019-11-01,금천구,기타연료,승합,27.0
2019-11-01,금천구,수소,승합,0.0
2019-11-01,금천구,엘피지,승합,455.0
2019-11-01,금천구,전기,승합,0.0
2019-11-01,금천구,하이브리드,승합,1.0
2019-11-01,금천구,휘발유,승합,18.0
2019-11-01,노원구,CNG,승합,595.0
2019-11-01,노원구,경유,승합,4013.0
2019-11-01,노원구,기타연료,승합,64.0
2019-11-01,노원구,수소,승합,0.0
2019-11-01,노원구,엘피지,승합,718.0
2019-11-01,노원구,전기,승합,1.0
2019-11-01,노원구,하이브리드,승합,31.0
2019-11-01,노원구,휘발유,승합,31.0
2019-11-01,도봉구,CNG,승합,342.0
2019-11-01,도봉구,경유,승합,2711.0
2019-11-01,도봉구,기타연료,승합,53.0
2019-11-01,도봉구,수소,승합,0.0
2019-11-01,도봉구,엘피지,승합,576.0
2019-11-01,도봉구,전기,승합,0.0
2019-11-01,도봉구,하이브리드,승합,8.0
2019-11-01,도봉구,휘발유,승합,24.0
2019-11-01,동대문구,CNG,승합,23.0
2019-11-01,동대문구,경유,승합,3022.0
2019-11-01,동대문구,기타연료,승합,37.0
2019-11-01,동대문구,수소,승합,0.0
2019-11-01,동대문구,엘피지,승합,566.0
2019-11-01,동대문구,전기,승합,0.0
2019-11-01,동대문구,하이브리드,승합,0.0
2019-11-01,동대문구,휘발유,승합,35.0
2019-11-01,동작구,CNG,승합,53.0
2019-11-01,동작구,경유,승합,2596.0
2019-11-01,동작구,기타연료,승합,34.0
2019-11-01,동작구,수소,승합,0.0
2019-11-01,동작구,엘피지,승합,475.0
2019-11-01,동작구,전기,승합,0.0
2019-11-01,동작구,하이브리드,승합,0.0
2019-11-01,동작구,휘발유,승합,26.0
2019-11-01,마포구,CNG,승합,291.0
2019-11-01,마포구,경유,승합,3175.0
2019-11-01,마포구,기타연료,승합,52.0
2019-11-01,마포구,수소,승합,0.0
2019-11-01,마포구,엘피지,승합,581.0
2019-11-01,마포구,전기,승합,0.0
2019-11-01,마포구,하이브리드,승합,0.0
2019-11-01,마포구,휘발유,승합,43.0
2019-11-01,서대문구,CNG,승합,292.0
2019-11-01,서대문구,경유,승합,2556.0
2019-11-01,서대문구,기타연료,승합,44.0
2019-11-01,서대문구,수소,승합,0.0
2019-11-01,서대문구,엘피지,승합,376.0
2019-11-01,서대문구,전기,승합,0.0
2019-11-01,서대문구,하이브리드,승합,2.0
2019-11-01,서대문구,휘발유,승합,26.0
2019-11-01,서초구,CNG,승합,491.0
2019-11-01,서초구,경유,승합,3627.0
2019-11-01,서초구,기타연료,승합,84.0
2019-11-01,서초구,수소,승합,0.0
2019-11-01,서초구,엘피지,승합,596.0
2019-11-01,서초구,전기,승합,1.0
2019-11-01,서초구,하이브리드,승합,0.0
2019-11-01,서초구,휘발유,승합,84.0
2019-11-01,성동구,CNG,승합,459.0
2019-11-01,성동구,경유,승합,4295.0
2019-11-01,성동구,기타연료,승합,68.0
2019-11-01,성동구,수소,승합,0.0
2019-11-01,성동구,엘피지,승합,483.0
2019-11-01,성동구,전기,승합,0.0
2019-11-01,성동구,하이브리드,승합,0.0
2019-11-01,성동구,휘발유,승합,28.0
2019-11-01,성북구,CNG,승합,760.0
2019-11-01,성북구,경유,승합,3600.0
2019-11-01,성북구,기타연료,승합,42.0
2019-11-01,성북구,수소,승합,0.0
2019-11-01,성북구,엘피지,승합,599.0
2019-11-01,성북구,전기,승합,24.0
2019-11-01,성북구,하이브리드,승합,3.0
2019-11-01,성북구,휘발유,승합,36.0
2019-11-01,송파구,CNG,승합,888.0
2019-11-01,송파구,경유,승합,5024.0
2019-11-01,송파구,기타연료,승합,103.0
2019-11-01,송파구,수소,승합,0.0
2019-11-01,송파구,엘피지,승합,900.0
2019-11-01,송파구,전기,승합,0.0
2019-11-01,송파구,하이브리드,승합,4.0
2019-11-01,송파구,휘발유,승합,51.0
2019-11-01,양천구,CNG,승합,650.0
2019-11-01,양천구,경유,승합,3539.0
2019-11-01,양천구,기타연료,승합,52.0
2019-11-01,양천구,수소,승합,0.0
2019-11-01,양천구,엘피지,승합,720.0
2019-11-01,양천구,전기,승합,1.0
2019-11-01,양천구,하이브리드,승합,0.0
2019-11-01,양천구,휘발유,승합,36.0
2019-11-01,영등포구,CNG,승합,78.0
2019-11-01,영등포구,경유,승합,4383.0
2019-11-01,영등포구,기타연료,승합,48.0
2019-11-01,영등포구,수소,승합,0.0
2019-11-01,영등포구,엘피지,승합,541.0
2019-11-01,영등포구,전기,승합,0.0
2019-11-01,영등포구,하이브리드,승합,0.0
2019-11-01,영등포구,휘발유,승합,39.0
2019-11-01,용산구,CNG,승합,3.0
2019-11-01,용산구,경유,승합,1980.0
2019-11-01,용산구,기타연료,승합,31.0
2019-11-01,용산구,수소,승합,0.0
2019-11-01,용산구,엘피지,승합,378.0
2019-11-01,용산구,전기,승합,1.0
2019-11-01,용산구,하이브리드,승합,0.0
2019-11-01,용산구,휘발유,승합,51.0
2019-11-01,은평구,CNG,승합,716.0
2019-11-01,은평구,경유,승합,3519.0
2019-11-01,은평구,기타연료,승합,48.0
2019-11-01,은평구,수소,승합,0.0
2019-11-01,은평구,엘피지,승합,746.0
2019-11-01,은평구,전기,승합,0.0
2019-11-01,은평구,하이브리드,승합,1.0
2019-11-01,은평구,휘발유,승합,35.0
2019-11-01,종로구,CNG,승합,94.0
2019-11-01,종로구,경유,승합,3380.0
2019-11-01,종로구,기타연료,승합,24.0
2019-11-01,종로구,수소,승합,2.0
2019-11-01,종로구,엘피지,승합,223.0
2019-11-01,종로구,전기,승합,0.0
2019-11-01,종로구,하이브리드,승합,0.0
2019-11-01,종로구,휘발유,승합,65.0
2019-11-01,중구,CNG,승합,16.0
2019-11-01,중구,경유,승합,2827.0
2019-11-01,중구,기타연료,승합,25.0
2019-11-01,중구,수소,승합,0.0
2019-11-01,중구,엘피지,승합,305.0
2019-11-01,중구,전기,승합,2.0
2019-11-01,중구,하이브리드,승합,0.0
2019-11-01,중구,휘발유,승합,28.0
2019-11-01,중랑구,CNG,승합,362.0
2019-11-01,중랑구,경유,승합,3491.0
2019-11-01,중랑구,기타연료,승합,46.0
2019-11-01,중랑구,수소,승합,0.0
2019-11-01,중랑구,엘피지,승합,756.0
2019-11-01,중랑구,전기,승합,0.0
2019-11-01,중랑구,하이브리드,승합,0.0
2019-11-01,중랑구,휘발유,승합,27.0
2019-12-01,강남구,CNG,승합,198.0
2019-12-01,강남구,경유,승합,4609.0
2019-12-01,강남구,기타연료,승합,103.0
2019-12-01,강남구,수소,승합,0.0
2019-12-01,강남구,엘피지,승합,938.0
2019-12-01,강남구,전기,승합,0.0
2019-12-01,강남구,하이브리드,승합,0.0
2019-12-01,강남구,휘발유,승합,100.0
2019-12-01,강동구,CNG,승합,186.0
2019-12-01,강동구,경유,승합,3544.0
2019-12-01,강동구,기타연료,승합,67.0
2019-12-01,강동구,수소,승합,0.0
2019-12-01,강동구,엘피지,승합,763.0
2019-12-01,강동구,전기,승합,15.0
2019-12-01,강동구,하이브리드,승합,2.0
2019-12-01,강동구,휘발유,승합,41.0
2019-12-01,강북구,CNG,승합,677.0
2019-12-01,강북구,경유,승합,2484.0
2019-12-01,강북구,기타연료,승합,18.0
2019-12-01,강북구,수소,승합,0.0
2019-12-01,강북구,엘피지,승합,561.0
2019-12-01,강북구,전기,승합,0.0
2019-12-01,강북구,하이브리드,승합,0.0
2019-12-01,강북구,휘발유,승합,28.0
2019-12-01,강서구,CNG,승합,392.0
2019-12-01,강서구,경유,승합,5846.0
2019-12-01,강서구,기타연료,승합,71.0
2019-12-01,강서구,수소,승합,0.0
2019-12-01,강서구,엘피지,승합,973.0
2019-12-01,강서구,전기,승합,7.0
2019-12-01,강서구,하이브리드,승합,0.0
2019-12-01,강서구,휘발유,승합,59.0
2019-12-01,관악구,CNG,승합,241.0
2019-12-01,관악구,경유,승합,3586.0
2019-12-01,관악구,기타연료,승합,27.0
2019-12-01,관악구,수소,승합,0.0
2019-12-01,관악구,엘피지,승합,632.0
2019-12-01,관악구,전기,승합,11.0
2019-12-01,관악구,하이브리드,승합,0.0
2019-12-01,관악구,휘발유,승합,29.0
2019-12-01,광진구,CNG,승합,169.0
2019-12-01,광진구,경유,승합,2629.0
2019-12-01,광진구,기타연료,승합,42.0
2019-12-01,광진구,수소,승합,0.0
2019-12-01,광진구,엘피지,승합,513.0
2019-12-01,광진구,전기,승합,0.0
2019-12-01,광진구,하이브리드,승합,0.0
2019-12-01,광진구,휘발유,승합,29.0
2019-12-01,구로구,CNG,승합,349.0
2019-12-01,구로구,경유,승합,5090.0
2019-12-01,구로구,기타연료,승합,48.0
2019-12-01,구로구,수소,승합,0.0
2019-12-01,구로구,엘피지,승합,636.0
2019-12-01,구로구,전기,승합,0.0
2019-12-01,구로구,하이브리드,승합,0.0
2019-12-01,구로구,휘발유,승합,33.0
2019-12-01,금천구,CNG,승합,397.0
2019-12-01,금천구,경유,승합,3276.0
2019-12-01,금천구,기타연료,승합,26.0
2019-12-01,금천구,수소,승합,0.0
2019-12-01,금천구,엘피지,승합,451.0
2019-12-01,금천구,전기,승합,0.0
2019-12-01,금천구,하이브리드,승합,1.0
2019-12-01,금천구,휘발유,승합,18.0
